queue,timestamp,num
preproc:a4c,Thu Sep 14 23:28:13 2017,49
process:a4c,Thu Sep 14 23:28:13 2017,1
process:5g,Thu Sep 14 23:28:13 2017,9
process:a8,Thu Sep 14 23:28:13 2017,1
process:2b,Thu Sep 14 23:28:13 2017,7
preproc:a4c,Thu Sep 14 23:28:23 2017,49
process:a4c,Thu Sep 14 23:28:23 2017,1
process:5g,Thu Sep 14 23:28:23 2017,9
process:a8,Thu Sep 14 23:28:23 2017,1
process:2b,Thu Sep 14 23:28:23 2017,7
preproc:a4c,Thu Sep 14 23:28:34 2017,49
process:a4c,Thu Sep 14 23:28:34 2017,1
process:5g,Thu Sep 14 23:28:34 2017,9
process:a8,Thu Sep 14 23:28:34 2017,1
process:2b,Thu Sep 14 23:28:34 2017,7
preproc:a4c,Thu Sep 14 23:28:44 2017,49
process:a4c,Thu Sep 14 23:28:44 2017,1
process:5g,Thu Sep 14 23:28:44 2017,10
process:a8,Thu Sep 14 23:28:44 2017,1
process:2b,Thu Sep 14 23:28:44 2017,7
preproc:a4c,Thu Sep 14 23:28:55 2017,49
process:a4c,Thu Sep 14 23:28:55 2017,1
process:5g,Thu Sep 14 23:28:55 2017,11
process:a8,Thu Sep 14 23:28:55 2017,1
process:2b,Thu Sep 14 23:28:55 2017,7
preproc:a4c,Thu Sep 14 23:29:05 2017,49
process:a4c,Thu Sep 14 23:29:05 2017,1
process:5g,Thu Sep 14 23:29:05 2017,11
process:a8,Thu Sep 14 23:29:05 2017,1
process:2b,Thu Sep 14 23:29:05 2017,7
preproc:a4c,Thu Sep 14 23:29:15 2017,49
process:a4c,Thu Sep 14 23:29:15 2017,1
process:5g,Thu Sep 14 23:29:15 2017,11
process:a8,Thu Sep 14 23:29:15 2017,1
process:2b,Thu Sep 14 23:29:15 2017,7
preproc:a4c,Thu Sep 14 23:29:26 2017,49
process:a4c,Thu Sep 14 23:29:26 2017,1
process:5g,Thu Sep 14 23:29:26 2017,11
process:a8,Thu Sep 14 23:29:26 2017,1
process:2b,Thu Sep 14 23:29:26 2017,7
preproc:a4c,Thu Sep 14 23:29:36 2017,49
process:5g,Thu Sep 14 23:29:36 2017,11
process:a8,Thu Sep 14 23:29:36 2017,1
process:2b,Thu Sep 14 23:29:36 2017,7
preproc:a4c,Thu Sep 14 23:29:46 2017,49
process:5g,Thu Sep 14 23:29:46 2017,11
process:a8,Thu Sep 14 23:29:46 2017,1
process:2b,Thu Sep 14 23:29:46 2017,7
preproc:a4c,Thu Sep 14 23:29:57 2017,49
process:5g,Thu Sep 14 23:29:57 2017,11
process:a8,Thu Sep 14 23:29:57 2017,1
process:2b,Thu Sep 14 23:29:57 2017,7
preproc:a4c,Thu Sep 14 23:30:07 2017,49
process:5g,Thu Sep 14 23:30:07 2017,11
process:a8,Thu Sep 14 23:30:07 2017,1
process:2b,Thu Sep 14 23:30:07 2017,7
preproc:a4c,Thu Sep 14 23:30:17 2017,49
process:5g,Thu Sep 14 23:30:17 2017,11
process:a8,Thu Sep 14 23:30:17 2017,1
process:2b,Thu Sep 14 23:30:17 2017,7
preproc:a4c,Thu Sep 14 23:30:28 2017,49
process:5g,Thu Sep 14 23:30:28 2017,11
process:a8,Thu Sep 14 23:30:28 2017,1
process:2b,Thu Sep 14 23:30:28 2017,7
preproc:a4c,Thu Sep 14 23:30:38 2017,49
process:5g,Thu Sep 14 23:30:38 2017,11
process:a8,Thu Sep 14 23:30:38 2017,1
process:2b,Thu Sep 14 23:30:38 2017,7
preproc:a4c,Thu Sep 14 23:30:48 2017,49
process:5g,Thu Sep 14 23:30:48 2017,11
process:a8,Thu Sep 14 23:30:48 2017,1
process:2b,Thu Sep 14 23:30:48 2017,7
preproc:a4c,Thu Sep 14 23:30:59 2017,49
process:5g,Thu Sep 14 23:30:59 2017,11
process:a8,Thu Sep 14 23:30:59 2017,1
process:2b,Thu Sep 14 23:30:59 2017,8
preproc:a4c,Thu Sep 14 23:31:09 2017,49
process:5g,Thu Sep 14 23:31:09 2017,11
process:a8,Thu Sep 14 23:31:09 2017,1
process:2b,Thu Sep 14 23:31:09 2017,8
preproc:a4c,Thu Sep 14 23:31:19 2017,49
process:5g,Thu Sep 14 23:31:19 2017,11
process:a8,Thu Sep 14 23:31:19 2017,1
process:2b,Thu Sep 14 23:31:19 2017,8
preproc:a4c,Thu Sep 14 23:31:29 2017,49
process:5g,Thu Sep 14 23:31:29 2017,11
process:a8,Thu Sep 14 23:31:29 2017,1
process:2b,Thu Sep 14 23:31:29 2017,8
preproc:a4c,Thu Sep 14 23:31:40 2017,49
process:5g,Thu Sep 14 23:31:40 2017,11
process:a8,Thu Sep 14 23:31:40 2017,1
process:2b,Thu Sep 14 23:31:40 2017,8
preproc:a4c,Thu Sep 14 23:31:50 2017,49
process:5g,Thu Sep 14 23:31:50 2017,11
process:a8,Thu Sep 14 23:31:50 2017,1
process:2b,Thu Sep 14 23:31:50 2017,8
preproc:a4c,Thu Sep 14 23:32:00 2017,49
process:5g,Thu Sep 14 23:32:00 2017,11
process:a8,Thu Sep 14 23:32:00 2017,1
process:2b,Thu Sep 14 23:32:00 2017,8
preproc:a4c,Thu Sep 14 23:32:11 2017,49
process:5g,Thu Sep 14 23:32:11 2017,11
process:a8,Thu Sep 14 23:32:11 2017,1
process:2b,Thu Sep 14 23:32:11 2017,8
preproc:a4c,Thu Sep 14 23:32:21 2017,49
process:5g,Thu Sep 14 23:32:21 2017,11
process:a8,Thu Sep 14 23:32:21 2017,1
process:2b,Thu Sep 14 23:32:21 2017,8
preproc:a4c,Thu Sep 14 23:32:31 2017,49
process:5g,Thu Sep 14 23:32:31 2017,11
process:a8,Thu Sep 14 23:32:31 2017,1
process:2b,Thu Sep 14 23:32:31 2017,8
preproc:a4c,Thu Sep 14 23:32:42 2017,49
process:5g,Thu Sep 14 23:32:42 2017,11
process:a8,Thu Sep 14 23:32:42 2017,1
process:2b,Thu Sep 14 23:32:42 2017,8
preproc:a4c,Thu Sep 14 23:32:52 2017,49
process:5g,Thu Sep 14 23:32:52 2017,11
process:a8,Thu Sep 14 23:32:52 2017,2
process:2b,Thu Sep 14 23:32:52 2017,8
preproc:a4c,Thu Sep 14 23:33:02 2017,49
process:5g,Thu Sep 14 23:33:02 2017,11
process:a8,Thu Sep 14 23:33:02 2017,2
process:2b,Thu Sep 14 23:33:02 2017,8
preproc:a4c,Thu Sep 14 23:33:13 2017,49
process:5g,Thu Sep 14 23:33:13 2017,11
process:a8,Thu Sep 14 23:33:13 2017,2
process:2b,Thu Sep 14 23:33:13 2017,8
preproc:a4c,Thu Sep 14 23:33:23 2017,49
process:5g,Thu Sep 14 23:33:23 2017,11
process:a8,Thu Sep 14 23:33:23 2017,2
process:2b,Thu Sep 14 23:33:23 2017,8
preproc:a4c,Thu Sep 14 23:33:33 2017,49
process:5g,Thu Sep 14 23:33:33 2017,11
process:a8,Thu Sep 14 23:33:33 2017,2
process:2b,Thu Sep 14 23:33:33 2017,8
preproc:a4c,Thu Sep 14 23:33:43 2017,49
process:5g,Thu Sep 14 23:33:43 2017,11
process:a8,Thu Sep 14 23:33:43 2017,2
process:2b,Thu Sep 14 23:33:43 2017,8
preproc:a4c,Thu Sep 14 23:33:54 2017,49
process:5g,Thu Sep 14 23:33:54 2017,11
process:a8,Thu Sep 14 23:33:54 2017,2
process:2b,Thu Sep 14 23:33:54 2017,8
preproc:a4c,Thu Sep 14 23:34:04 2017,49
process:5g,Thu Sep 14 23:34:04 2017,12
process:a8,Thu Sep 14 23:34:04 2017,2
process:2b,Thu Sep 14 23:34:04 2017,8
preproc:a4c,Thu Sep 14 23:34:15 2017,49
process:5g,Thu Sep 14 23:34:15 2017,12
process:a8,Thu Sep 14 23:34:15 2017,2
process:2b,Thu Sep 14 23:34:15 2017,8
preproc:a4c,Thu Sep 14 23:34:25 2017,49
process:5g,Thu Sep 14 23:34:25 2017,12
process:a8,Thu Sep 14 23:34:25 2017,2
process:2b,Thu Sep 14 23:34:25 2017,8
preproc:a4c,Thu Sep 14 23:34:35 2017,49
process:5g,Thu Sep 14 23:34:35 2017,12
process:a8,Thu Sep 14 23:34:35 2017,2
process:2b,Thu Sep 14 23:34:35 2017,8
preproc:a4c,Thu Sep 14 23:34:45 2017,49
process:5g,Thu Sep 14 23:34:45 2017,12
process:a8,Thu Sep 14 23:34:45 2017,2
process:2b,Thu Sep 14 23:34:45 2017,8
preproc:a4c,Thu Sep 14 23:34:56 2017,49
process:5g,Thu Sep 14 23:34:56 2017,12
process:a8,Thu Sep 14 23:34:56 2017,2
process:2b,Thu Sep 14 23:34:56 2017,8
preproc:a4c,Thu Sep 14 23:35:06 2017,49
process:5g,Thu Sep 14 23:35:06 2017,12
process:a8,Thu Sep 14 23:35:06 2017,2
process:2b,Thu Sep 14 23:35:06 2017,8
preproc:a4c,Thu Sep 14 23:35:16 2017,49
process:5g,Thu Sep 14 23:35:16 2017,12
process:a8,Thu Sep 14 23:35:16 2017,2
process:2b,Thu Sep 14 23:35:16 2017,8
preproc:a4c,Thu Sep 14 23:35:27 2017,49
process:5g,Thu Sep 14 23:35:27 2017,12
process:a8,Thu Sep 14 23:35:27 2017,3
process:2b,Thu Sep 14 23:35:27 2017,8
preproc:a4c,Thu Sep 14 23:35:37 2017,49
process:5g,Thu Sep 14 23:35:37 2017,12
process:a8,Thu Sep 14 23:35:37 2017,3
process:2b,Thu Sep 14 23:35:37 2017,8
preproc:a4c,Thu Sep 14 23:35:47 2017,49
process:5g,Thu Sep 14 23:35:47 2017,12
process:a8,Thu Sep 14 23:35:47 2017,3
process:2b,Thu Sep 14 23:35:47 2017,8
preproc:a4c,Thu Sep 14 23:35:58 2017,49
process:5g,Thu Sep 14 23:35:58 2017,12
process:a8,Thu Sep 14 23:35:58 2017,3
process:2b,Thu Sep 14 23:35:58 2017,8
preproc:a4c,Thu Sep 14 23:36:08 2017,49
process:5g,Thu Sep 14 23:36:08 2017,12
process:a8,Thu Sep 14 23:36:08 2017,3
process:2b,Thu Sep 14 23:36:08 2017,8
preproc:a4c,Thu Sep 14 23:36:18 2017,49
process:5g,Thu Sep 14 23:36:18 2017,12
process:a8,Thu Sep 14 23:36:18 2017,3
process:2b,Thu Sep 14 23:36:18 2017,8
preproc:a4c,Thu Sep 14 23:36:29 2017,49
process:5g,Thu Sep 14 23:36:29 2017,12
process:a8,Thu Sep 14 23:36:29 2017,3
process:2b,Thu Sep 14 23:36:29 2017,8
preproc:a4c,Thu Sep 14 23:36:39 2017,49
process:5g,Thu Sep 14 23:36:39 2017,12
process:a8,Thu Sep 14 23:36:39 2017,3
process:2b,Thu Sep 14 23:36:39 2017,8
preproc:a4c,Thu Sep 14 23:36:49 2017,49
process:5g,Thu Sep 14 23:36:49 2017,12
process:a8,Thu Sep 14 23:36:49 2017,4
process:2b,Thu Sep 14 23:36:49 2017,8
preproc:a4c,Thu Sep 14 23:36:59 2017,49
process:5g,Thu Sep 14 23:36:59 2017,12
process:a8,Thu Sep 14 23:36:59 2017,4
process:2b,Thu Sep 14 23:36:59 2017,8
preproc:a4c,Thu Sep 14 23:37:10 2017,49
process:5g,Thu Sep 14 23:37:10 2017,12
process:a8,Thu Sep 14 23:37:10 2017,4
process:2b,Thu Sep 14 23:37:10 2017,8
preproc:a4c,Thu Sep 14 23:37:20 2017,49
process:5g,Thu Sep 14 23:37:20 2017,13
process:a8,Thu Sep 14 23:37:20 2017,4
process:2b,Thu Sep 14 23:37:20 2017,8
preproc:a4c,Thu Sep 14 23:37:30 2017,49
process:5g,Thu Sep 14 23:37:30 2017,13
process:a8,Thu Sep 14 23:37:30 2017,4
process:2b,Thu Sep 14 23:37:30 2017,8
preproc:a4c,Thu Sep 14 23:37:41 2017,49
process:5g,Thu Sep 14 23:37:41 2017,13
process:a8,Thu Sep 14 23:37:41 2017,4
process:2b,Thu Sep 14 23:37:41 2017,8
preproc:a4c,Thu Sep 14 23:37:51 2017,49
process:5g,Thu Sep 14 23:37:51 2017,13
process:a8,Thu Sep 14 23:37:51 2017,4
process:2b,Thu Sep 14 23:37:51 2017,8
preproc:a4c,Thu Sep 14 23:38:01 2017,49
process:5g,Thu Sep 14 23:38:01 2017,13
process:a8,Thu Sep 14 23:38:01 2017,4
process:2b,Thu Sep 14 23:38:01 2017,8
preproc:a4c,Thu Sep 14 23:38:12 2017,49
process:5g,Thu Sep 14 23:38:12 2017,13
process:a8,Thu Sep 14 23:38:12 2017,4
process:2b,Thu Sep 14 23:38:12 2017,8
preproc:a4c,Thu Sep 14 23:38:22 2017,49
process:5g,Thu Sep 14 23:38:22 2017,13
process:a8,Thu Sep 14 23:38:22 2017,4
process:2b,Thu Sep 14 23:38:22 2017,8
preproc:a4c,Thu Sep 14 23:38:32 2017,49
process:5g,Thu Sep 14 23:38:32 2017,13
process:a8,Thu Sep 14 23:38:32 2017,4
process:2b,Thu Sep 14 23:38:32 2017,8
preproc:a4c,Thu Sep 14 23:38:42 2017,49
process:5g,Thu Sep 14 23:38:42 2017,13
process:a8,Thu Sep 14 23:38:42 2017,4
process:2b,Thu Sep 14 23:38:42 2017,8
preproc:a4c,Thu Sep 14 23:38:53 2017,49
process:5g,Thu Sep 14 23:38:53 2017,13
process:a8,Thu Sep 14 23:38:53 2017,4
process:2b,Thu Sep 14 23:38:53 2017,8
preproc:a4c,Thu Sep 14 23:39:03 2017,49
process:5g,Thu Sep 14 23:39:03 2017,13
process:a8,Thu Sep 14 23:39:03 2017,4
process:2b,Thu Sep 14 23:39:03 2017,8
preproc:a4c,Thu Sep 14 23:39:13 2017,49
process:5g,Thu Sep 14 23:39:13 2017,13
process:a8,Thu Sep 14 23:39:13 2017,4
process:2b,Thu Sep 14 23:39:13 2017,8
preproc:a4c,Thu Sep 14 23:39:24 2017,49
process:5g,Thu Sep 14 23:39:24 2017,13
process:a8,Thu Sep 14 23:39:24 2017,4
process:2b,Thu Sep 14 23:39:24 2017,8
preproc:a4c,Thu Sep 14 23:39:34 2017,49
process:5g,Thu Sep 14 23:39:34 2017,13
process:a8,Thu Sep 14 23:39:34 2017,4
process:2b,Thu Sep 14 23:39:34 2017,8
preproc:a4c,Thu Sep 14 23:39:44 2017,49
process:5g,Thu Sep 14 23:39:44 2017,13
process:a8,Thu Sep 14 23:39:44 2017,4
process:2b,Thu Sep 14 23:39:44 2017,8
preproc:a4c,Thu Sep 14 23:39:54 2017,49
process:5g,Thu Sep 14 23:39:54 2017,13
process:a8,Thu Sep 14 23:39:54 2017,4
process:2b,Thu Sep 14 23:39:54 2017,8
preproc:a4c,Thu Sep 14 23:40:05 2017,49
process:5g,Thu Sep 14 23:40:05 2017,13
process:a8,Thu Sep 14 23:40:05 2017,4
process:2b,Thu Sep 14 23:40:05 2017,8
preproc:a4c,Thu Sep 14 23:40:15 2017,49
process:5g,Thu Sep 14 23:40:15 2017,13
process:a8,Thu Sep 14 23:40:15 2017,4
process:2b,Thu Sep 14 23:40:15 2017,8
preproc:a4c,Thu Sep 14 23:40:25 2017,49
process:5g,Thu Sep 14 23:40:25 2017,13
process:a8,Thu Sep 14 23:40:25 2017,4
process:2b,Thu Sep 14 23:40:25 2017,8
preproc:a4c,Thu Sep 14 23:40:36 2017,49
process:5g,Thu Sep 14 23:40:36 2017,13
process:a8,Thu Sep 14 23:40:36 2017,4
process:2b,Thu Sep 14 23:40:36 2017,8
preproc:a4c,Thu Sep 14 23:40:46 2017,49
process:5g,Thu Sep 14 23:40:46 2017,12
process:a8,Thu Sep 14 23:40:46 2017,4
process:2b,Thu Sep 14 23:40:46 2017,8
preproc:a4c,Thu Sep 14 23:40:56 2017,49
process:5g,Thu Sep 14 23:40:56 2017,11
process:a8,Thu Sep 14 23:40:56 2017,4
process:2b,Thu Sep 14 23:40:56 2017,8
preproc:a4c,Thu Sep 14 23:41:07 2017,49
process:5g,Thu Sep 14 23:41:07 2017,11
process:a8,Thu Sep 14 23:41:07 2017,4
process:2b,Thu Sep 14 23:41:07 2017,8
preproc:a4c,Thu Sep 14 23:41:17 2017,49
process:5g,Thu Sep 14 23:41:17 2017,11
process:a8,Thu Sep 14 23:41:17 2017,4
process:2b,Thu Sep 14 23:41:17 2017,8
preproc:a4c,Thu Sep 14 23:41:27 2017,49
process:5g,Thu Sep 14 23:41:27 2017,11
process:a8,Thu Sep 14 23:41:27 2017,4
process:2b,Thu Sep 14 23:41:27 2017,8
preproc:a4c,Thu Sep 14 23:41:38 2017,49
process:5g,Thu Sep 14 23:41:38 2017,11
process:a8,Thu Sep 14 23:41:38 2017,4
process:2b,Thu Sep 14 23:41:38 2017,8
preproc:a4c,Thu Sep 14 23:41:48 2017,49
process:5g,Thu Sep 14 23:41:48 2017,11
process:a8,Thu Sep 14 23:41:48 2017,4
process:2b,Thu Sep 14 23:41:48 2017,8
preproc:a4c,Thu Sep 14 23:41:58 2017,49
process:5g,Thu Sep 14 23:41:58 2017,11
process:a8,Thu Sep 14 23:41:58 2017,4
process:2b,Thu Sep 14 23:41:58 2017,8
preproc:a4c,Thu Sep 14 23:42:09 2017,49
process:5g,Thu Sep 14 23:42:09 2017,11
process:a8,Thu Sep 14 23:42:09 2017,4
process:2b,Thu Sep 14 23:42:09 2017,8
preproc:a4c,Thu Sep 14 23:42:19 2017,49
process:5g,Thu Sep 14 23:42:19 2017,11
process:a8,Thu Sep 14 23:42:19 2017,4
process:2b,Thu Sep 14 23:42:19 2017,8
preproc:a4c,Thu Sep 14 23:42:29 2017,49
process:5g,Thu Sep 14 23:42:29 2017,11
process:a8,Thu Sep 14 23:42:29 2017,5
process:2b,Thu Sep 14 23:42:29 2017,8
preproc:a4c,Thu Sep 14 23:42:40 2017,49
process:5g,Thu Sep 14 23:42:40 2017,10
process:a8,Thu Sep 14 23:42:40 2017,5
process:2b,Thu Sep 14 23:42:40 2017,8
preproc:a4c,Thu Sep 14 23:42:50 2017,49
process:5g,Thu Sep 14 23:42:50 2017,10
process:a8,Thu Sep 14 23:42:50 2017,5
process:2b,Thu Sep 14 23:42:50 2017,8
preproc:a4c,Thu Sep 14 23:43:00 2017,49
process:5g,Thu Sep 14 23:43:00 2017,10
process:a8,Thu Sep 14 23:43:00 2017,5
process:2b,Thu Sep 14 23:43:00 2017,8
preproc:a4c,Thu Sep 14 23:43:10 2017,49
process:5g,Thu Sep 14 23:43:10 2017,10
process:a8,Thu Sep 14 23:43:10 2017,5
process:2b,Thu Sep 14 23:43:10 2017,8
preproc:a4c,Thu Sep 14 23:43:21 2017,49
process:5g,Thu Sep 14 23:43:21 2017,10
process:a8,Thu Sep 14 23:43:21 2017,5
process:2b,Thu Sep 14 23:43:21 2017,8
preproc:a4c,Thu Sep 14 23:43:31 2017,49
process:5g,Thu Sep 14 23:43:31 2017,10
process:a8,Thu Sep 14 23:43:31 2017,5
process:2b,Thu Sep 14 23:43:31 2017,8
preproc:a4c,Thu Sep 14 23:43:41 2017,49
process:5g,Thu Sep 14 23:43:41 2017,10
process:a8,Thu Sep 14 23:43:41 2017,5
process:2b,Thu Sep 14 23:43:41 2017,8
preproc:a4c,Thu Sep 14 23:43:52 2017,49
process:5g,Thu Sep 14 23:43:52 2017,10
process:a8,Thu Sep 14 23:43:52 2017,6
process:2b,Thu Sep 14 23:43:52 2017,8
preproc:a4c,Thu Sep 14 23:44:02 2017,49
process:5g,Thu Sep 14 23:44:02 2017,10
process:a8,Thu Sep 14 23:44:02 2017,6
process:2b,Thu Sep 14 23:44:02 2017,8
preproc:a4c,Thu Sep 14 23:44:12 2017,49
process:5g,Thu Sep 14 23:44:12 2017,9
process:a8,Thu Sep 14 23:44:12 2017,6
process:2b,Thu Sep 14 23:44:12 2017,8
preproc:a4c,Thu Sep 14 23:44:23 2017,49
process:5g,Thu Sep 14 23:44:23 2017,9
process:a8,Thu Sep 14 23:44:23 2017,6
process:2b,Thu Sep 14 23:44:23 2017,8
preproc:a4c,Thu Sep 14 23:44:33 2017,49
process:5g,Thu Sep 14 23:44:33 2017,9
process:a8,Thu Sep 14 23:44:33 2017,6
process:2b,Thu Sep 14 23:44:33 2017,8
preproc:a4c,Thu Sep 14 23:44:43 2017,49
process:5g,Thu Sep 14 23:44:43 2017,9
process:a8,Thu Sep 14 23:44:43 2017,6
process:2b,Thu Sep 14 23:44:43 2017,8
preproc:a4c,Thu Sep 14 23:44:53 2017,49
process:5g,Thu Sep 14 23:44:53 2017,9
process:a8,Thu Sep 14 23:44:53 2017,6
process:2b,Thu Sep 14 23:44:53 2017,8
preproc:a4c,Thu Sep 14 23:45:04 2017,49
process:5g,Thu Sep 14 23:45:04 2017,9
process:a8,Thu Sep 14 23:45:04 2017,6
process:2b,Thu Sep 14 23:45:04 2017,8
preproc:a4c,Thu Sep 14 23:45:14 2017,49
process:5g,Thu Sep 14 23:45:14 2017,9
process:a8,Thu Sep 14 23:45:14 2017,6
process:2b,Thu Sep 14 23:45:14 2017,8
preproc:a4c,Thu Sep 14 23:45:25 2017,49
process:5g,Thu Sep 14 23:45:25 2017,9
process:a8,Thu Sep 14 23:45:25 2017,6
process:2b,Thu Sep 14 23:45:25 2017,8
preproc:a4c,Thu Sep 14 23:45:35 2017,49
process:5g,Thu Sep 14 23:45:35 2017,8
process:a8,Thu Sep 14 23:45:35 2017,6
process:2b,Thu Sep 14 23:45:35 2017,8
preproc:a4c,Thu Sep 14 23:45:45 2017,49
process:5g,Thu Sep 14 23:45:45 2017,8
process:a8,Thu Sep 14 23:45:45 2017,6
process:2b,Thu Sep 14 23:45:45 2017,8
preproc:a4c,Thu Sep 14 23:45:55 2017,49
process:5g,Thu Sep 14 23:45:55 2017,8
process:a8,Thu Sep 14 23:45:55 2017,6
process:2b,Thu Sep 14 23:45:55 2017,8
preproc:a4c,Thu Sep 14 23:46:06 2017,49
process:5g,Thu Sep 14 23:46:06 2017,8
process:a8,Thu Sep 14 23:46:06 2017,6
process:2b,Thu Sep 14 23:46:06 2017,8
preproc:a4c,Thu Sep 14 23:46:16 2017,49
process:5g,Thu Sep 14 23:46:16 2017,8
process:a8,Thu Sep 14 23:46:16 2017,6
process:2b,Thu Sep 14 23:46:16 2017,8
preproc:a4c,Thu Sep 14 23:46:26 2017,49
process:5g,Thu Sep 14 23:46:26 2017,8
process:a8,Thu Sep 14 23:46:26 2017,6
process:2b,Thu Sep 14 23:46:26 2017,8
preproc:a4c,Thu Sep 14 23:46:37 2017,49
process:5g,Thu Sep 14 23:46:37 2017,8
process:a8,Thu Sep 14 23:46:37 2017,6
process:2b,Thu Sep 14 23:46:37 2017,8
preproc:a4c,Thu Sep 14 23:46:47 2017,49
process:5g,Thu Sep 14 23:46:47 2017,8
process:a8,Thu Sep 14 23:46:47 2017,6
process:2b,Thu Sep 14 23:46:47 2017,8
preproc:a4c,Thu Sep 14 23:46:57 2017,49
process:5g,Thu Sep 14 23:46:57 2017,8
process:a8,Thu Sep 14 23:46:57 2017,6
process:2b,Thu Sep 14 23:46:57 2017,8
preproc:a4c,Thu Sep 14 23:47:08 2017,49
process:5g,Thu Sep 14 23:47:08 2017,8
process:a8,Thu Sep 14 23:47:08 2017,5
process:2b,Thu Sep 14 23:47:08 2017,8
preproc:a4c,Thu Sep 14 23:47:18 2017,49
process:5g,Thu Sep 14 23:47:18 2017,8
process:a8,Thu Sep 14 23:47:18 2017,5
process:2b,Thu Sep 14 23:47:18 2017,8
preproc:a4c,Thu Sep 14 23:47:28 2017,49
process:5g,Thu Sep 14 23:47:28 2017,8
process:a8,Thu Sep 14 23:47:28 2017,5
process:2b,Thu Sep 14 23:47:28 2017,8
preproc:a4c,Thu Sep 14 23:47:39 2017,49
process:5g,Thu Sep 14 23:47:39 2017,8
process:a8,Thu Sep 14 23:47:39 2017,5
process:2b,Thu Sep 14 23:47:39 2017,8
preproc:a4c,Thu Sep 14 23:47:49 2017,49
process:5g,Thu Sep 14 23:47:49 2017,8
process:a8,Thu Sep 14 23:47:49 2017,4
process:2b,Thu Sep 14 23:47:49 2017,8
preproc:a4c,Thu Sep 14 23:47:59 2017,49
process:5g,Thu Sep 14 23:47:59 2017,8
process:a8,Thu Sep 14 23:47:59 2017,4
process:2b,Thu Sep 14 23:47:59 2017,8
preproc:a4c,Thu Sep 14 23:48:09 2017,49
process:5g,Thu Sep 14 23:48:09 2017,8
process:a8,Thu Sep 14 23:48:09 2017,4
process:2b,Thu Sep 14 23:48:09 2017,8
preproc:a4c,Thu Sep 14 23:48:20 2017,49
process:5g,Thu Sep 14 23:48:20 2017,8
process:a8,Thu Sep 14 23:48:20 2017,4
process:2b,Thu Sep 14 23:48:20 2017,8
preproc:a4c,Thu Sep 14 23:48:30 2017,49
process:5g,Thu Sep 14 23:48:30 2017,8
process:a8,Thu Sep 14 23:48:30 2017,4
process:2b,Thu Sep 14 23:48:30 2017,8
preproc:a4c,Thu Sep 14 23:48:40 2017,49
process:5g,Thu Sep 14 23:48:40 2017,8
process:a8,Thu Sep 14 23:48:40 2017,4
process:2b,Thu Sep 14 23:48:40 2017,8
preproc:a4c,Thu Sep 14 23:48:52 2017,49
process:5g,Thu Sep 14 23:48:52 2017,8
detection:5g,Thu Sep 14 23:48:52 2017,1
process:a8,Thu Sep 14 23:48:52 2017,4
process:2b,Thu Sep 14 23:48:52 2017,8
preproc:a4c,Thu Sep 14 23:49:02 2017,49
process:5g,Thu Sep 14 23:49:02 2017,8
process:a8,Thu Sep 14 23:49:02 2017,4
process:2b,Thu Sep 14 23:49:02 2017,8
preproc:a4c,Thu Sep 14 23:49:12 2017,49
process:5g,Thu Sep 14 23:49:12 2017,8
process:a8,Thu Sep 14 23:49:12 2017,3
process:2b,Thu Sep 14 23:49:12 2017,8
preproc:a4c,Thu Sep 14 23:49:23 2017,49
process:5g,Thu Sep 14 23:49:23 2017,8
process:a8,Thu Sep 14 23:49:23 2017,3
process:2b,Thu Sep 14 23:49:23 2017,8
preproc:a4c,Thu Sep 14 23:49:34 2017,49
process:5g,Thu Sep 14 23:49:34 2017,8
process:a8,Thu Sep 14 23:49:34 2017,3
process:2b,Thu Sep 14 23:49:34 2017,8
preproc:a4c,Thu Sep 14 23:49:44 2017,49
process:5g,Thu Sep 14 23:49:44 2017,8
process:a8,Thu Sep 14 23:49:44 2017,3
process:2b,Thu Sep 14 23:49:44 2017,8
preproc:a4c,Thu Sep 14 23:49:54 2017,49
process:5g,Thu Sep 14 23:49:54 2017,8
process:a8,Thu Sep 14 23:49:54 2017,3
process:2b,Thu Sep 14 23:49:54 2017,8
preproc:a4c,Thu Sep 14 23:50:05 2017,49
process:5g,Thu Sep 14 23:50:05 2017,8
process:a8,Thu Sep 14 23:50:05 2017,3
process:2b,Thu Sep 14 23:50:05 2017,8
preproc:a4c,Thu Sep 14 23:50:15 2017,49
process:5g,Thu Sep 14 23:50:15 2017,8
process:a8,Thu Sep 14 23:50:15 2017,3
process:2b,Thu Sep 14 23:50:15 2017,8
preproc:a4c,Thu Sep 14 23:50:26 2017,49
process:5g,Thu Sep 14 23:50:26 2017,8
process:a8,Thu Sep 14 23:50:26 2017,3
process:2b,Thu Sep 14 23:50:26 2017,8
preproc:a4c,Thu Sep 14 23:50:36 2017,49
process:5g,Thu Sep 14 23:50:36 2017,8
process:a8,Thu Sep 14 23:50:36 2017,3
process:2b,Thu Sep 14 23:50:36 2017,7
preproc:a4c,Thu Sep 14 23:50:47 2017,49
process:5g,Thu Sep 14 23:50:47 2017,8
process:a8,Thu Sep 14 23:50:47 2017,3
process:2b,Thu Sep 14 23:50:47 2017,7
preproc:a4c,Thu Sep 14 23:50:58 2017,49
process:5g,Thu Sep 14 23:50:58 2017,8
process:a8,Thu Sep 14 23:50:58 2017,3
process:2b,Thu Sep 14 23:50:58 2017,6
preproc:a4c,Thu Sep 14 23:51:08 2017,49
process:a4c,Thu Sep 14 23:51:08 2017,1
